sample_idx,tier_used,prediction,gold_label,correct,confidence,latency_ms,bytes_sent
102,1,1,1,True,0.9781511425971985,0.5892599999697268,94
103,1,1,1,True,0.983150064945221,0.5432469999959721,36
104,1,1,1,True,0.9886958003044128,0.5842630000643112,65
105,1,1,1,True,0.9810563325881958,0.5863720000434114,53
106,1,1,1,True,0.7034647464752197,0.5602799999451236,54
107,1,1,1,True,0.9836385846138,0.5900730000121257,93
108,1,1,1,True,0.9841358661651611,0.5493930000284308,32
109,1,1,1,True,0.9617855548858643,0.5793360001007386,64
110,1,1,1,True,0.9572871923446655,0.5428720000963949,41
111,1,1,1,True,0.9926426410675049,0.5840329999955429,55
112,1,1,1,True,0.9351006150245667,0.5829839999478281,33
113,1,1,1,True,0.9919869899749756,0.5562280000503961,54
114,1,1,1,True,0.9914489388465881,0.589694999916901,49
115,1,1,1,True,0.9765616655349731,0.5450529999961873,33
116,1,1,1,True,0.982830286026001,0.5845289999797387,57
117,1,1,1,True,0.9832128882408142,0.5505120000179886,62
118,1,1,1,True,0.5848460793495178,0.5829830001857772,53
119,1,1,1,True,0.9821062088012695,0.5775069998890103,53
120,1,1,1,True,0.9980990290641785,0.556548000076873,38
121,1,1,1,True,0.8535338044166565,0.6184339999890653,75
122,1,1,1,True,0.8602030873298645,0.5590020000454388,80
123,1,1,1,True,0.9983347058296204,0.5876329998955043,55
124,1,1,1,True,0.9878688454627991,0.5745899998146342,39
125,1,1,1,True,0.9672163128852844,0.5518210000445833,26
126,1,1,1,True,0.9180739521980286,0.5848400001013943,80
127,1,1,1,True,0.9695556163787842,0.5729619999783608,72
128,1,1,1,True,0.98751300573349,0.6887419999657141,50
129,1,1,1,True,0.9933603405952454,0.5900249998376239,52
130,1,1,1,True,0.8832507133483887,0.5529479999495379,49
131,1,1,1,True,0.9953169822692871,0.5754999999680876,54
132,1,1,1,True,0.9952121376991272,0.5408940000961593,15
133,1,1,1,True,0.9987327456474304,0.5802079999739362,64
134,1,1,1,True,0.9945945739746094,0.5459300000438816,44
135,1,1,1,True,0.9387943148612976,0.572465999994165,45
136,1,1,1,True,0.9360544085502625,0.5722659998355084,61
137,1,1,1,True,0.9908167123794556,0.5512630000339414,44
138,1,1,1,True,0.9984288811683655,0.5998300000555901,46
139,1,1,1,True,0.9804742336273193,0.5557889999181498,82
140,1,1,1,True,0.9977775812149048,0.5745049998040486,40
141,1,1,1,True,0.9747495651245117,0.5448790000173176,49
142,1,1,1,True,0.913047194480896,0.578563000090071,62
143,1,1,1,True,0.9144873023033142,0.5746809999891411,59
144,1,1,1,True,0.9967787861824036,0.5530339999495482,70
145,1,1,1,True,0.9358901977539062,0.5734530000154336,34
146,1,1,1,True,0.8991415500640869,0.5504470000232686,47
147,1,1,1,True,0.9374011754989624,0.5817489998207748,63
148,1,1,1,True,0.9994211196899414,0.5466210000122373,60
149,1,1,1,True,0.9929068684577942,0.5758659999628435,42
150,1,1,1,True,0.9566681981086731,0.5804100001114421,55
151,1,1,1,True,0.897148072719574,0.5573179998918931,66
152,1,1,1,True,0.9944326281547546,0.5861019999429118,53
153,1,1,1,True,0.9721683263778687,0.5530079999971349,69
154,1,1,1,True,0.9885731935501099,0.5838219999532157,62
155,1,1,1,True,0.9082242250442505,0.5733769999096694,49
156,1,1,1,True,0.9953814744949341,0.5886209999061975,71
157,1,1,1,True,0.9856562614440918,0.5974240000341524,93
158,1,1,1,True,0.9940432906150818,0.5653400000937836,41
159,1,1,1,True,0.9993162155151367,0.5847730001278251,69
160,1,1,1,True,0.9935160875320435,0.5432320001546032,44
161,1,1,1,True,0.8211142420768738,0.5738199999996141,31
162,1,1,1,True,0.9050074219703674,0.5724769998778356,42
163,1,1,1,True,0.865852952003479,0.554446000023745,60
164,1,1,1,True,0.6475068926811218,0.6053759998394526,63
165,1,1,1,True,0.9928633570671082,0.5497529998592654,56
166,1,1,1,True,0.9295008182525635,0.5869300000540534,73
167,1,1,1,True,0.9881159067153931,0.5592659999820171,106
168,1,1,1,True,0.9823212623596191,0.6005679999816493,84
169,1,1,1,True,0.9638652205467224,0.5755160000262549,51
170,1,1,1,True,0.995010495185852,0.5574489998707577,81
171,1,1,1,True,0.9968070983886719,0.5827149998367531,66
172,1,1,1,True,0.990270733833313,0.5514389999916602,66
173,1,1,1,True,0.9982706904411316,0.6203909999840107,50
174,1,1,1,True,0.977430522441864,0.6036020001829456,97
175,1,1,1,True,0.9086983799934387,0.5595869999979186,74
176,1,1,1,True,0.9979615211486816,0.5734759999995731,43
177,1,1,1,True,0.617919921875,0.5643290000989509,75
178,1,1,1,True,0.9863224029541016,0.5833550001170806,88
179,1,1,1,True,0.9905825853347778,0.5760869998994167,56
180,1,1,1,True,0.913256049156189,0.5912350000016886,96
181,1,1,1,True,0.9521469473838806,0.5838969998421817,70
182,1,1,1,True,0.9536723494529724,0.5597869999292016,82
183,1,1,1,True,0.9835154414176941,0.5762509999840404,27
184,1,1,1,True,0.9871118664741516,0.5628389999401406,71
185,1,1,1,True,0.9948143362998962,0.5837759999849368,71
186,1,1,1,True,0.8653539419174194,0.5695710001418774,43
187,1,1,1,True,0.9774617552757263,0.5588520000401331,60
188,1,1,1,True,0.9951011538505554,0.5804639999951178,58
189,1,1,1,True,0.9940952658653259,0.549599999885686,66
190,1,1,1,True,0.9688000082969666,0.5909019998853182,79
191,1,1,1,True,0.98876953125,0.5509840000286204,44
192,1,1,1,True,0.9987418055534363,0.5826400001751608,27
193,1,1,1,True,0.9512145519256592,0.5788109999684821,82
194,1,1,1,True,0.959638237953186,0.5492309999226563,23
195,1,1,1,True,0.9155888557434082,0.5822880000323494,66
196,1,1,1,True,0.9946722388267517,0.5556190001243522,75
197,1,1,1,True,0.977042555809021,0.5954470000233414,79
198,1,1,1,True,0.9923797845840454,0.5548459998863109,79
199,1,1,1,True,0.891192615032196,0.5973080001240305,55
200,1,2,2,True,0.9976550340652466,0.576530999978786,43
201,1,2,2,True,0.9833652377128601,0.5533190001187904,50
202,1,2,2,True,0.9991940855979919,0.5772950000846322,41
203,1,2,2,True,0.8854449391365051,0.5425790000117559,27
204,1,2,2,True,0.9904639720916748,0.5806789999951434,67
205,1,2,2,True,0.8848825693130493,0.5388330000641872,29
206,1,2,2,True,0.9835003614425659,0.5772130000423203,24
207,1,2,2,True,0.9975481629371643,0.5846760000167706,44
208,1,2,2,True,0.9815537929534912,0.557623000077001,60
209,1,2,2,True,0.4269515573978424,0.5859010000222042,31
210,1,2,2,True,0.9920111894607544,0.5458800001179043,37
211,1,2,2,True,0.2653367519378662,0.5875289998584776,61
212,1,2,2,True,0.8523064851760864,0.5575720001615991,66
213,1,2,2,True,0.9974929094314575,0.580949000095643,43
214,1,2,2,True,0.9026133418083191,0.5814749999899504,77
215,1,2,2,True,0.9004274010658264,0.5496149999544286,50
216,1,2,2,True,0.8282263875007629,0.5918219999330177,32
217,1,2,2,True,0.9364588260650635,0.5522940000446397,52
218,1,2,2,True,0.9805229306221008,0.5925309999383899,106
219,1,2,2,True,0.9884065389633179,0.5778590000318218,50
220,1,2,2,True,0.9664537906646729,0.5626849999771366,62
221,1,2,2,True,0.9293280839920044,0.59188099999119,83
222,1,2,2,True,0.9634764790534973,0.5445330000384274,45
223,1,2,2,True,0.9893288016319275,0.5819709999741463,45
224,1,2,2,True,0.9991631507873535,0.5448009999327041,41
225,1,2,2,True,0.9959844350814819,0.5878239999219659,57
226,1,2,2,True,0.9984368681907654,0.6193459998939943,33
227,1,2,2,True,0.49620676040649414,0.5648310000196943,75
228,1,2,2,True,0.9183180928230286,0.6250130002172227,93
229,1,2,2,True,0.9607259035110474,0.5533539999760251,59
230,1,2,2,True,0.99872225522995,0.5786990000160586,29
231,1,2,2,True,0.9904823899269104,0.5869130000064615,50
232,1,2,2,True,0.8786004781723022,0.5667269999776181,67
233,1,2,2,True,0.9641489386558533,0.6027250001352513,70
234,1,2,2,True,0.9578664898872375,0.5449689999750262,29
235,1,6,2,False,0.48999878764152527,0.5760260000897688,22
236,1,2,2,True,0.9720779657363892,0.5668599999353319,75
237,1,2,2,True,0.9948659539222717,0.5793380000795878,41
238,1,2,2,True,0.9987370371818542,0.5701799998405477,33
239,1,2,2,True,0.9994689226150513,0.5452079999486159,45
240,1,2,2,True,0.9993125796318054,0.5804019999686716,46
241,1,2,2,True,0.9769569635391235,0.5511280000973784,52
242,1,2,2,True,0.9965437054634094,0.584080999942671,40
243,1,2,2,True,0.9954200387001038,0.5437969998638437,34
244,1,2,2,True,0.9949126243591309,0.5805920000057085,48
245,1,2,2,True,0.9028284549713135,0.5756249997830309,49
246,1,2,2,True,0.9964268803596497,0.5458369998905255,24
247,1,2,2,True,0.9923707246780396,0.5828480000218406,53
248,1,2,2,True,0.9960777163505554,0.5470680000598804,43
249,1,2,2,True,0.9755433201789856,0.5775790000370762,40
250,1,2,2,True,0.9948986172676086,0.5585129999872152,36
251,1,2,2,True,0.9961363673210144,0.5824520001169731,69
252,1,2,2,True,0.918937623500824,0.5812240001432656,80
253,1,2,2,True,0.8401473760604858,0.6381250000231375,77
254,1,2,2,True,0.969974935054779,0.6019520001245837,58
255,1,2,2,True,0.9914998412132263,0.5630309999560268,44
256,1,2,2,True,0.9819127321243286,0.5885389998638857,78
257,1,2,2,True,0.9908539056777954,0.5823349999900529,82
258,1,2,2,True,0.9258772134780884,0.5510660000709322,63
259,1,2,2,True,0.8555101156234741,0.5868410000857693,68
260,1,2,2,True,0.9470410943031311,0.5461690000174713,54
261,1,2,2,True,0.9368390440940857,0.5913799998324976,62
262,1,2,2,True,0.996381402015686,0.5465950000598241,42
263,1,2,2,True,0.9165079593658447,0.5837599999267695,63
264,1,2,2,True,0.9616804718971252,0.575475000005099,45
265,1,2,2,True,0.9699088931083679,0.5496349999702943,64
266,1,2,2,True,0.9845619797706604,0.5900220000967238,43
267,1,2,2,True,0.5046365857124329,0.5480339998484851,63
268,1,2,2,True,0.9914215803146362,0.6027160000030563,64
269,1,2,2,True,0.957945704460144,0.5821690001539537,76
270,1,2,2,True,0.9027444124221802,0.5549249999603489,58
271,1,2,2,True,0.984809935092926,0.5818719998842425,51
272,1,2,2,True,0.8932730555534363,0.544608999916818,35
273,1,2,2,True,0.986834704875946,0.5838730000959913,70
274,1,2,2,True,0.9383779764175415,0.54859400006535,38
275,1,2,2,True,0.666160523891449,0.5881750000753527,35
276,1,2,2,True,0.8870480060577393,0.5877860000964574,78
277,1,2,2,True,0.9994626641273499,0.5526200000076642,55
278,1,2,2,True,0.3442496657371521,0.5892469998798333,75
279,1,2,2,True,0.9896931052207947,0.5522540000129084,30
280,1,2,2,True,0.9633640646934509,0.5801229999633506,51
281,1,2,2,True,0.9752766489982605,0.5441869998321636,47
282,1,2,2,True,0.9656888842582703,0.5915270000969031,53
283,1,2,2,True,0.9667366147041321,0.5729519998567412,38
284,1,2,2,True,0.880990743637085,0.5504219998329063,35
285,1,2,2,True,0.9605837464332581,0.5821119998472568,81
286,1,2,2,True,0.9303205013275146,0.5437449999590172,32
287,1,2,2,True,0.8756564855575562,0.5904130000544683,51
288,1,2,2,True,0.992067277431488,0.5573739999817917,77
289,1,2,2,True,0.9122968912124634,0.6040009998287132,33
290,1,2,2,True,0.956733763217926,0.613174000136496,62
291,1,2,2,True,0.9987370371818542,0.5453129999750672,33
292,1,2,2,True,0.9782673716545105,0.5811749999793392,43
293,1,2,2,True,0.9446625709533691,0.5505730000550102,57
294,1,2,2,True,0.9700174927711487,0.594416000012643,49
295,1,2,2,True,0.9955332279205322,0.611207000019931,70
296,1,2,2,True,0.9954971075057983,0.5526200000076642,27
297,1,2,2,True,0.978203296661377,0.5805420000797312,51
298,1,6,2,False,0.34371110796928406,0.5451009999433154,24
299,1,2,2,True,0.999344527721405,0.5790350001007027,45
300,1,0,3,False,0.36612948775291443,0.5452860000332294,47
301,1,3,3,True,0.837803304195404,0.5778100000952691,36
302,1,3,3,True,0.9535065293312073,0.5958439999176335,50
303,1,3,3,True,0.9866169691085815,0.5465649999223388,30
304,1,3,3,True,0.9519683718681335,0.5862759999217815,76
305,1,3,3,True,0.9969704151153564,0.5388449999372824,26
306,1,3,3,True,0.8652054667472839,0.581014000090363,41
307,1,3,3,True,0.9313574433326721,0.5499209999015875,26
308,1,3,3,True,0.9970231652259827,0.5800679998628766,32
309,1,3,3,True,0.9760298132896423,0.5737010001212184,47
310,1,3,3,True,0.8841263651847839,0.5496920000496175,39
311,1,3,3,True,0.9679027795791626,0.5773100001533749,23
312,1,3,3,True,0.9802244305610657,0.5508290000761917,65
313,1,3,3,True,0.9850476980209351,0.5800339999950666,39
314,1,3,3,True,0.9804196953773499,0.5673939999724098,50
315,1,3,3,True,0.9886232614517212,0.5747740001424972,28
316,1,3,3,True,0.9045895934104919,0.5880009998691094,65
317,1,3,3,True,0.5688595771789551,0.5514720000974194,44
318,1,3,3,True,0.9952133297920227,0.5768490000264137,23
319,1,3,3,True,0.7008428573608398,0.5416619999323302,23
320,1,3,3,True,0.770979642868042,0.5847239999638987,45
321,1,3,3,True,0.9929146766662598,0.5426370000805036,26
322,1,3,3,True,0.9894718527793884,0.5746760000420181,40
323,1,3,3,True,0.8509324789047241,0.5798970000796544,40
324,1,3,3,True,0.6823264360427856,0.5469390000598651,35
325,1,3,3,True,0.9080207347869873,0.5950419999862788,26
326,1,3,3,True,0.9908734560012817,0.5515000000286818,60
327,1,3,3,True,0.6020271182060242,0.5759519999628537,26
328,1,3,3,True,0.9824031591415405,0.5725439998514048,58
329,1,3,3,True,0.642600417137146,0.5516040000657085,15
330,1,3,3,True,0.9991846680641174,0.5758590000368713,33
331,1,3,3,True,0.8719151020050049,0.554381000029025,27
332,1,3,3,True,0.9829391241073608,0.5891959999644314,65
333,1,3,3,True,0.8183400630950928,0.5575019999923825,36
334,1,3,3,True,0.9696387648582458,0.5731559999730962,19
335,1,3,3,True,0.8761107325553894,0.5683300000782765,22
336,1,3,3,True,0.9965332746505737,0.5519840001397824,23
337,1,3,3,True,0.9531493186950684,0.5921279998801765,43
338,1,3,3,True,0.9660793542861938,0.55234899991774,57
339,1,3,3,True,0.9970999956130981,0.574787000005017,36
340,1,3,3,True,0.994448184967041,0.5403070001648302,39
341,1,3,3,True,0.9879371523857117,0.5778050001481461,45
342,1,3,3,True,0.9040940403938293,0.9372439999424387,33
343,1,3,3,True,0.9662385582923889,0.7456419998561614,61
344,1,3,3,True,0.8235063552856445,0.6658509998942463,46
345,1,3,3,True,0.8596492409706116,0.6896840000081284,25
346,1,3,3,True,0.7924699187278748,0.5998139999974228,36
347,1,5,3,False,0.3862059414386749,0.5630199998449825,30
348,1,3,3,True,0.9809014201164246,0.5857520000063232,43
349,1,3,3,True,0.9912170171737671,0.5436099997950805,35
350,1,3,3,True,0.9636884331703186,0.5765979999523552,30
351,1,3,3,True,0.9940865635871887,0.5418929999905231,23
352,1,3,3,True,0.9639637470245361,0.5789060001006874,39
353,1,3,3,True,0.7380613684654236,0.5855140000221581,21
354,1,3,3,True,0.9124236106872559,0.5610900000192487,73
355,1,3,3,True,0.9959225654602051,0.577447000068787,44
356,1,3,3,True,0.9785342216491699,0.5498919999809004,63
357,1,3,3,True,0.8114309906959534,0.5786440001429582,42
358,1,3,3,True,0.9950267672538757,0.5417740001121274,40
359,1,3,3,True,0.8655047416687012,0.5518000000392931,38
360,1,3,3,True,0.9999262690544128,0.5714920000627899,21
361,1,3,3,True,0.8067415952682495,0.5513020000762481,48
362,1,3,3,True,0.934536874294281,0.5817579999529698,65
363,1,3,3,True,0.9878695607185364,0.5422759998054971,36
364,1,3,3,True,0.3701162040233612,0.5803370002013253,41
365,1,3,3,True,0.9794323444366455,0.5435590001070523,43
366,1,3,3,True,0.9872738122940063,0.5754909998358926,25
367,1,3,3,True,0.9945819973945618,0.5706110000573972,23
368,1,3,3,True,0.9347737431526184,0.5426640000223415,25
369,1,3,3,True,0.9801455736160278,0.5931979999331816,26
370,1,3,3,True,0.9773833751678467,0.5490599999120604,31
371,1,3,3,True,0.8501858711242676,0.598810000155936,41
372,1,3,3,True,0.7535225749015808,0.5821659999583062,36
373,1,3,3,True,0.9827789664268494,0.5518650000340131,49
374,1,3,3,True,0.747511088848114,0.5768770001850498,49
375,1,3,3,True,0.9699787497520447,0.5504480000126932,57
376,1,3,3,True,0.9681575298309326,0.5762650000633585,19
377,1,3,3,True,0.9968637228012085,0.547437999784961,51
378,1,3,3,True,0.7692030072212219,0.6067849999453756,52
379,1,3,3,True,0.49324148893356323,0.5767099999047787,46
380,1,3,3,True,0.9122651815414429,0.5623649999506597,29
381,1,3,3,True,0.7961611151695251,0.5924560000494239,63
382,1,3,3,True,0.9566141366958618,0.5438480000066193,26
383,1,0,3,False,0.35539600253105164,0.5835459999161685,56
384,1,3,3,True,0.8467133641242981,0.5468120000386989,45
385,1,3,3,True,0.967290461063385,0.5768610001268826,36
386,1,3,3,True,0.6427335739135742,0.5691909998404299,17
387,1,3,3,True,0.9817642569541931,0.5476849999013211,23
388,1,3,3,True,0.9107694625854492,0.5832609999742999,70
389,1,3,3,True,0.9998045563697815,0.5436170001758001,39
390,1,3,3,True,0.9832524061203003,0.5936190000284114,29
391,1,3,3,True,0.9265536069869995,0.5413260000750597,45
392,1,3,3,True,0.9903731346130371,0.5853449999904115,23
393,1,3,3,True,0.9631240367889404,0.5717620001632895,32
394,1,3,3,True,0.8269791603088379,0.5489029999807826,30
395,1,3,3,True,0.8237767815589905,0.5777089997991425,40
396,1,3,3,True,0.9838212132453918,0.558864000140602,59
397,1,3,3,True,0.9989387392997742,0.5768710000211286,44
398,1,3,3,True,0.9583368301391602,0.5460009999751492,23
399,1,3,3,True,0.8940766453742981,0.5847410000114905,24
400,1,4,4,True,0.999768078327179,0.5756330001531751,35
401,1,4,4,True,0.9979559183120728,0.547603000086383,30
402,1,4,4,True,0.9967374205589294,0.5811119999634684,45
403,1,4,4,True,0.9981258511543274,0.5490779999490769,45
404,1,4,4,True,0.9820106625556946,0.5826610001804511,39
405,1,4,4,True,0.9537463188171387,0.5450539999856119,28
406,1,4,4,True,0.9989538192749023,0.5959689999599505,41
407,1,4,4,True,0.982449471950531,0.5710289999569795,51
408,1,4,4,True,0.9934908747673035,0.5486109998855682,38
409,1,4,4,True,0.8836538195610046,0.5822340001486737,44
410,1,4,4,True,0.9983919262886047,0.545450999879904,35
411,1,4,4,True,0.9991482496261597,0.590839999858872,27
412,1,4,4,True,0.9989213943481445,0.5431029999272141,35
413,1,4,4,True,0.9869503378868103,0.5700870001419389,18
414,1,4,4,True,0.9960640668869019,0.5743560000155412,39
415,1,4,4,True,0.996661901473999,0.5456339999909687,25
416,1,4,4,True,0.9571247696876526,0.5841230001806252,52
417,1,4,4,True,0.9956656098365784,0.541133000069749,33
418,1,4,4,True,0.9975117444992065,0.5711389999305538,29
419,1,4,4,True,0.7962875962257385,0.5436409999219904,52
420,1,4,4,True,0.9868620038032532,0.8864729998094845,29
421,1,4,4,True,0.9992712140083313,0.5899169998428988,32
422,1,4,4,True,0.9956968426704407,0.5519000001186214,36
423,1,4,4,True,0.9893984198570251,0.5986470000607369,98
424,1,4,4,True,0.9145988821983337,0.5806770000162942,51
425,1,4,4,True,0.38722360134124756,0.5473609999171458,33
426,1,4,4,True,0.9953293800354004,0.576396999804274,32
427,1,4,4,True,0.9996278882026672,0.5436480000753363,42
428,1,4,4,True,0.9178168177604675,0.6025430000136112,48
429,1,4,4,True,0.96651691198349,0.5683910001152981,25
430,1,4,4,True,0.9853618144989014,0.5499409999174532,33
431,1,4,4,True,0.5476182103157043,0.5906850001338171,28
432,1,4,4,True,0.9984606504440308,0.5496480000601878,36
433,1,4,4,True,0.9802331924438477,0.5824400000165042,26
434,1,4,4,True,0.9688301086425781,0.5537960000765452,36
435,1,4,4,True,0.9991391897201538,0.5769990000317193,37
436,1,4,4,True,0.9777922630310059,0.5907040001602581,65
437,1,4,4,True,0.999826967716217,0.5773510001745308,33
438,1,4,4,True,0.9974980354309082,0.5823060000693658,30
439,1,4,4,True,0.9997897744178772,0.5502470000919857,42
440,1,4,4,True,0.9984537959098816,0.6008459999975457,31
441,1,4,4,True,0.9591878056526184,0.5520939998859831,61
442,1,4,4,True,0.9997624754905701,0.5750679999891872,32
443,1,4,4,True,0.9751030802726746,0.5765969999629306,36
444,1,4,4,True,0.997050404548645,0.5490300000019488,35
445,1,4,4,True,0.9979669451713562,0.575907999973424,29
446,1,4,4,True,0.9992823004722595,0.5452530001548439,39
447,1,4,4,True,0.9981433153152466,0.5753929999627871,33
448,1,4,4,True,0.9969727993011475,0.5455860000438406,31
449,1,4,4,True,0.9982534050941467,0.5828440000641422,39
450,1,4,4,True,0.976448118686676,0.600982000150907,41
451,1,4,4,True,0.9961618781089783,0.5492029999913939,41
452,1,4,4,True,0.9954209923744202,0.579912999910448,33
453,1,4,4,True,0.9948463439941406,0.557399999934205,38
454,1,4,4,True,0.9845501780509949,0.5782870000530238,27
455,1,4,4,True,0.8545418977737427,0.575400000116133,49
456,1,4,4,True,0.9989847540855408,0.5650150001201837,38
457,1,4,4,True,0.9970628023147583,0.5712090000997705,23
458,1,4,4,True,0.9694867134094238,0.5493779999596882,48
459,1,4,4,True,0.999826967716217,0.5769629999576864,33
460,1,4,4,True,0.9641273617744446,0.5482220001340465,41
461,1,4,4,True,0.9438303112983704,0.5759370001214847,36
462,1,4,4,True,0.992002010345459,0.5420970001068781,25
463,1,4,4,True,0.9905925393104553,0.5520900001556583,34
464,1,4,4,True,0.9988268613815308,0.5746399999679852,43
465,1,4,4,True,0.8088168501853943,0.5522110000129032,47
466,1,4,4,True,0.9149718880653381,0.5837379999320547,36
